矽晶圓缺貨崇越、環球晶笑哈哈	business
冬盟》高井俊「龍捲風」投法不當野茂做自己	sports
警察也是人須互相體諒	society
亞獅康擬增資藥品授權好事近	business
第一代兄弟王朝葛雷諾永生難忘	sports
如何防範孩童玩火釀災	society
豪哥開口要合照…鐵粉請他等等	sports
總統將頒回復名譽證書給政治受難者	politics
自爆上山採牛樟菇沒得手照樣罰	society
本週熱點》軍人年改月退地板敲定32160元	business
幻象失聯2週監委申請自動調查	politics
明年全球股市新興市場、歐股最好	business
國民黨北市長人選要看柯綠競合結果	politics
NBA》最後1.5分鐘挺身捉熊大帝率騎士11連勝	sports
張小月︰一國兩制在台沒市場	politics
中國火鍋市場「燙口」王品西進二度收攤	business
光寶蘇州光建紫光入股55%	business
戴資穎一年7大冠空前紀錄	sports
慶富案4路線查弊已有9被告	politics
港客同班機同班車拿錯行李千里「箱」會	society
獨厚救國團天祥活動中心每坪月租6.7元	politics
無線充電正夯德微、虹揚、維熹成法人標的	business
電影門徒真實版／為拯救女友痴男陪吸毒墜深淵	society
婦聯會簽備忘錄343億捐國庫	politics
SBL季前系列報導》缺少得分箭頭台啤攻堅隱憂	sports
離岸風電公聽會籲檢討躉購費率	business
欣銓股價創11年半新高	business
高盛看好比特幣微星、技嘉歡呼	business
火箭末節變陣砍40分大逆轉	sports
各國職棒「怪」俠也能投出名堂	sports
櫃買中心明年3月新增電子商務類	business
三寶貸款收回顧︰與永豐金涉弊兩回事	business
拍童猥褻照、淫片加重判刑罰金	society
人過世先通知銀行可避免被盜領	society
布恩接掌洋基「我準備了44年」	sports
Uber司機生意差下海當馬伕	society
大樂透頭獎連14摃	society
分3組作案→把風→逃跑如電影情節	society
女壘亞錦賽》我全勝晉級今戰菲律賓	sports
怕傷高官仕途南市警分局暗槓槍擊案	society
自駕車實驗場址5都已選定	business
帶動營收電信業盼廢除網路中立	business
晶圓廠老闆親自出馬固貨源	business
謠言終結站》「國安法」辦共諜？補足內亂外患罪無法適用	politics
佈局智慧工廠封測朝無人化邁進	business
《威力彩》頭獎連23摃	society
壯女26刀砍紙片男皮帶綁腳拖上床	society
最壞身教！母要7歲兒當扒手	society
建仔探望病童分享受傷歷程	sports
李登輝：啟動憲改阻擋中國法統政權復辟	politics
扛起七六人恩比德逼延長止敗	sports
綠衫軍接二連「傷」厄文復出頂得住	sports
兩岸合編國文教材台灣多校採用》國教院：出版社自行贈送推薦	politics
世界盃資格賽》同穿27號黃鎮師法野獸	sports
高市長初選辯論民進黨5立委交鋒	politics
安親班狼師狎女童寫作業午睡也不放過	society
新北市長選戰》洪耀福稱侯友宜曾說不選侯：沒印象	politics
新聞分析》林佳龍迎戰政績當後盾	politics
台北馬拉松》舊紀錄保持人應援謝千鶴半馬破全國	sports
運動員第二春》張家源突破心魔開業當調理師	sports
公車司機昏厥撞騎樓火燒車	society
關懷盃》莊陳仲敖完投無失分玉里高中青棒稱霸	sports
台灣隊「側」重》陽氏嫡傳朱誥鎮改「投」換面	sports
運動家祈「旺」對手變「乖乖」	sports
英示警：比特幣買家要有全賠光準備	business
王道銀行通過B型企業認證	business
趕送友人最後一程失控撞死翁	society
男大生酒駕肇逃樂團主唱重傷女友亡	society
黑豹旗》王彥程雙殺解危穀保2度爭冠	sports
中職最會轟的兩男人旅澳同場紅不讓	sports
淘汰好麻吉東泰主帥痛且快樂	sports
少女開淫窟還推親妹妹入火坑	society
王忠義弒親案中高檢列64頁理由上訴	society
亞、奧運正式項目首例》理事長直選角力協會響應	sports
中國供應商︰未收到蘋果砍單通知	business
球哥鬧紐約波神加班看住門	sports
沃爾秀準頭巫師3連勝	sports
兩場26K的教訓洪總︰失敗也是好事	sports
不接第一金許璋瑤掌證交所	business
冬盟》大聯盟級莫蒂森：亞洲基本功紮實	sports
無緣世界盃義大利60年第一遭	sports
提昇台灣足球陳柏良以身作則	sports
注資太陽能合併案？國發會︰未定案	business
冬季聯盟／韓職火力連貫歐美隊難招架	sports
1分險勝雷霆、綠衫軍幸運日	sports
職場遇不當追求慢慢疏離是上策	society
慶富聯貸案傳喚一銀前董座蔡慶年	politics
獵雷艦後續預算立委喊刪	politics
汽油漲六角油價創近三年新高	business
行動支付拚2025年達九成	business
台塑汽柴油週一起漲1角	business
中國擴大間諜認定陸委會籲尊重人權	politics
周天成「大欺小」一個打十個	sports
羅力快閃只來得及穿走外套	sports
作業員灼傷命危女兒未滿月	society
WTA台灣公開賽大小詹衛冕未知數	sports
日學者談東亞局勢：中國20年內無法取代美國	politics
整流二極體供不應求旺到明年上半年	business
蔣介石認證中廣為黨營事業	politics
亞冠賽》我1分「韓」恨今抗日搶勝	sports
謀殺獨居婦冷血水電工：殺人跟殺豬一樣	society
蘋概股變貧概股短線靜待止跌	business
遠傳攜手愛利信在台首度展演5G	business
利比亞油管爆炸比預期嚴重國際油價持續看漲	business
銅箔後市南亞、金居看法迥異	business
亞冠賽》旅日曾壓抑王鴻程找到真我	sports
標扣、薪扣額加碼？許虞哲︰有空間	business
威力盃》驚奇連連二三四名「新」紀錄	sports
1.2噸黑市價240億／台澳聯手破史上最大冰毒	society
整形男醫睡女醫開刀日即偷情時	society
《詐騙集團新招》ATM取款先找測試員	society
雙11業績中國兩大電商口水戰	business
籌組MOD頻道套餐鄭優盼拿回自主權	business
奧運棒球資格賽WBSC明年初定案	sports
糾正不得任意穿越馬路遭訐譙菜逼八衛哨兵扳倒囂張中士	society
消防員火場殉職7天後同學車禍亡	society
台灣日報大樓謝東閔女6.2億接手	business
南山人壽勞資爭議金管會要求依法處理	business
媽媽一度安慰女兒：爸爸只是睡著了！	society
處理救國團立委促各部會硬起來	politics
CBA首遇周儀翔陳盈駿飆11分	sports
裸拍族的內心戲快閃拍照以防遭白眼	society
黃國昌指控幫慶富喬5.5億貸款李瑞倉：一派胡言	politics
男詐千萬警扣700萬名車	society
妒夫雙刀闖遊藝場10幾刀剁死櫃台妻	society
世紀風電明年再增資台船擬入股兩成	business
太空人慶首冠火箭止敗雙贏	sports
夾不到娃娃動菜刀撬開機台偷高價3C	society
監事會公布不倫工會理事長告不成誹謗	society
匪連幹4票不知警盯上還在找獵物	society
搜救幻象》何子雨曾因傷停飛復飛後狀況正常	politics
Google買宏達電團隊投審會通過	business
OL沒穿內褲捷運「攝」狼尾隨偷拍	society
濃度破表！母子一氧化碳中毒亡7消進門搶救也頭暈	society
寶島吃好吃滿辛吉絲幸福胖	sports
微利恐變虧損業者意願低	business
台船揪比利時商搶離岸風電工程	business
IDF演練冒黑煙人機均安	politics
小朋友愛模仿職棒「星」教練從旁修正	sports
冰毒是二級毒品濫用恐致命	society
新北舊違建將嚴管	society
《防狼3不、3R》不傳裸照、拒視訊性愛	society
美超商拉警報無人商店AmazonGo將開張	business
掃黑除暴逮有統促黨背景13人	society
冒險划橡皮艇6小時中國情侶「搶灘」古寧頭被逮	society
財經觀測站》上哪找「最準分析師」?	business
在家玩手遊被制止怒氣帶到學校	society
獵雷艦案》台銀、兆豐都曾不建議貸款慶富	politics
一字定義2017年棒壇…「爆」	sports
強投何處覓》投手過度保護難突破自我	sports
台韓大戰比抗壓前3局很關鍵	sports
一審每年157萬案件法官一週工時超過60小時	society
謝長亨社會人隊3年年均薪破200萬	sports
小檔案》LTPS低溫多晶矽顯示器	business
財經觀測站》獵雷艦案的教訓	business
棒球路沒進展張正偉先練再想	sports
必翔炒股案外案約談7被告	business
財經觀測站》人才出超、技術入超	business
CPTPP談判顛簸加拿大商界憂心	business
翁出停車場恐怖暴衝撞斷老外雙腿骨頭外露	society
《疑虐死女童案》哥哥︰爸媽常打妹妹家暴殺人罪法辦父母	society
豐田進口小車蟬聯進口車9連霸	business
中國藉一帶一路分化歐盟議會促嚴審中國投資	business
《律師觀點》店家可向訂茶男求償	society
海上救難台日簽署合作備忘錄	politics
少年欠債文被轉PO闖高中砍按讚學生	society
四年級生、退休、女性易陷「猜猜我是誰」詐騙	society
猛男約砲注毒助性共度春宵愛侶暴斃	society
女被撿屍忍9年揭狼爪	society
冬盟》歐美投手缺工7局提前舉白旗	sports
奇景Q3營收季增3成3D感測將成主力	business
拚電子化支付公務機關刷卡明年免手續費	business
苦主寶石獵人遊走世界買原礦	society
川普稅改案美眾院過了	business
美媒鐵口直斷…大谷新人王、印人世界冠軍	sports
劉結一拒答「總統」提問我方籲正視	politics
新化派出所警帽超吸睛	society
證券行情表、證券表格	business
南英OB賽》神秘嘉賓「憲」身四爺保密到家	sports
護照烏龍外交官貽笑大方	politics
小三的復仇！寧被告通姦也要動粗郎吃保護令	society
避免慶富案重演研議三方合約機制	politics
葉倫Fed告別秀市場估升息一碼	business
婦聯會挨鍘辜嚴稱被違法撤換立委︰活在威權時代	politics
闖演習陣地2男撿廢彈殼被炸傷	society
香港再創亞洲紀錄超級豪宅每坪1814萬	business
「百萬」威力盃開打桃園直指「3連霸」	sports
黨產案馬辦︰北檢應說明誰洩密	politics
蕭俊祥甩掉中國拚新南向	business
京元電明年看好資本支出增逾兩成	business
「有聲音叫我燒車」男破窗縱火	society
桌球國手選拔賽／最想放棄的一年邱嗣樺挺住了	sports
美光在美控告聯電「侵害營業秘密」」	business
球后新搭檔詹詠然本週宣布	sports
26年志工路退休夫妻樂當更生人天使	society
冬盟》羽絨外套禦寒球員揪甘心A	sports
被撤婦聯會主委辜嚴聲請停止處分	politics
疑桃花癲變慾女妻激情咬掉老公蛋蛋	society
加速協會改革林德福今邀座談	sports
新書被聚焦選舉花媽稱劃錯重點	politics
榮成10月營收亮眼紙類股大漲	business
大福彩頭獎連43摃	society
威力盃》南市教練聽「建」言投完不先冰敷	sports
中國第三大共享單車「小藍」倒閉	business
解決MicroLED技術瓶頸傳蘋果找台積電合作	business
聯亞Q3營收季增5成矽光訂單看到明年2月	business
檢酸法院判王無罪理由歪七扭八	society
心繫住院愛子…偵查隊長速破老婦命案	society
威力盃》4局抗議「變」化改變戰局	sports
林維恩1天投209球龜山教頭坦承疏忽	sports
謝淑薇姊妹WTA女雙首封后	sports
面板訂單旺到後年志聖今年營收估創高	business
沒見過這麼「迷你」尺寸醫：低自信易導致戀童癖	society
三分彈轟爵士火箭8連勝	sports
全球最佳旅遊城市台北排名15	business
自由充電站》入札制度	sports
《母自責輕生》醫師︰勿把別人過錯怪自己	society
台北城市盃青少棒賽》陳浩恩K掉福岡二重晉16強	sports
SBL》陳侑昫起飛等4年幸得韋總慧眼	sports
拚績效…警竟栽槍又栽毒	society
一旦撤案…軍方：重新檢討作戰需求資源分配	politics
冬盟6隊今報到黃子鵬扛首戰	sports
中和大火／房東面臨鉅額求償	society
大福彩頭獎摃龜	society
新南向不比砸錢比軟實力	business
立委選區重劃陳英鈐：沒腹案沒偏好	politics
奇！僑委會推廣台灣美食列機密預算	politics
威力彩頭獎連21摃	society
央行理事︰台灣維持利率不變很妥適	business
參觀馬紹爾手工藝品展蔡笑稱很久沒逛街	politics
李杜軒下一站…已探詢羅德	sports
高調直播賣假LV通緝犯栽了	society
吳怡斌飆21分裕隆止敗	sports
警開13槍攔毒匪開車門赫見3歲女童	society
婚外情風波陳詩欣：感謝關心	sports
反制紅色黑道政黨明修法審查	politics
大樂透頭獎摃龜	society
雙載騎車撞電桿少女無照酒駕1死1重傷	society
爆米花聯盟》勝率爬過5成台電寄望傷兵歸隊	sports
太空人今推神主牌道奇死裡求生	sports
加LINE求交往獲回：哈哈哈買家QQ了…	society
馬刺落井下石艾德瑞吉41分K熊	sports
《國際現場》LGD中國OLED廠韓有條件批准	business
男足今晚「台土大戰」先被擺道？	sports
登錄實坪化增不含公設房價	business
政院都更修法4機制處理釘子戶	business
安全庫存低MLCC明年首季再漲	business
有沒酒駕刑責差很大警追手機定位查行蹤	society
彰化風電趕進度剩一案在審	business
看守所侵害接見權律師獲國賠1‧4萬	society
賓士美容被偷開車主扮柯南追回	society
國道擦撞翻車母爬出救女慘被撞死	society
走出低潮愛情、事業都有進展	society
財經觀測站》金融股的酸甜苦辣	business
虐死女童棄屍醫院返家燒炭尋短	society
土投問路》李來發：投教必須與時俱進送國外進修	sports
「忘了前痛」首戰還是陳冠宇扛	sports
PLC—電梯程式控制器	society
花媽出書揭秘辛謝長廷︰同一星座內心距離卻幾十光年	politics
「沒想到當總統親家會變這樣」台開案更四審趙玉柱當庭淚崩	society
海科館與慶陽解約仍會維持營運	politics
絲襪破洞在私處夫揪出妻搞曖昧	society
慶富案延燒》顧立雄：檢討財金官員旋轉門問題	politics
巨人首年沒做到陽岱鋼明年拚全勤	sports
拚入札無回音牧田恐回西武	sports
HBL》林哲霆留鄉打拚率宜中晉複賽	sports
不忍癱母坐輪椅探監黑道大哥「棄槍拾筆」	society
柯升完旗將與王博感情	politics
大福彩頭獎連55摃	society
想讓她看見我的世界…攜亡妻照旅遊10年	society
兒盟︰網路言行受規範應互相尊重	society
《謠言終結站》	politics
大王製紙女子高球賽》申智愛逆轉封后姚宣榆並列第7	sports
ＩＭＦ︰中國企業負債超乎想像	business
台灣詐騙犯西班牙將遣送中國	society
奪冠、娶超模韋蘭德好事成雙	sports
證券行情表、證券表格	business
基特動刀瘦身一朗遭馬林魚「放生」	sports
SBL金酒當家LogoShot送現金	sports
冬盟》梁家榮賭第一球敲平去年勝場	sports
飆57分止敗大帝生涯衝破29000分	sports
「絕對不會被打倒」林智勝赴澳	sports
探中風妻保全猝死街頭／寒風夜雨，小女孩狂喊救我爸	society
工讀遭詐5萬5驚爆超商壓榨少給薪	society
羽球》勝利女神戴資穎印度首秀輕鬆開胡	sports
21歲破3000分布克史上第4嫩	sports
美眉遭網路霸凌失聯FB告別人類陳屍溪畔	society
假孫女帶失智婦提款被真女婿拆穿	society
芝加哥戰術奏效騎士擒王13連勝	sports
「達比修＋大松井」底薪大谷高CP值	sports
共諜適用外患罪明司委會闖關	politics
北檢釋疑︰強制搜索於法有據	politics
伊藤忠擬入股101180億送走頂新	business
國道擦撞翻車母爬出救女慘被撞死	society
美稅改可望過關高盛：亞洲央行升息壓力增	business
滿滿感謝刑滿出獄月領40K	society
周駿澔扮「調和劑」老爸名氣大	sports
一週證券行情表、一週櫃檯行情表	business
鬼門關前被救回傅家慶︰張慶龍是天使	society
家暴夫警局裡毆妻打警察	society
好市多黑五三天貨一天賣光	business
躲樓梯間補眠失風高二生刺教官2刀	society
挑戰林佳龍江啟臣宣布參選中市長	politics
警政署推糾防法╱跟蹤騷擾累犯未來要吃牢飯	society
好年又逢Q4旺季設備族群樂翻	business
大谷簽名球衣飆破3萬	sports
趕婚宴逆向還飆警網友︰十足三寶	society
世界大賽》連4場開轟春天哥MVP	sports
溫泉飯店泡湯76歲翁窒息亡	society
高通發佈S845晶片搭載奇景3D感測方案	business
柯文哲動向牽動藍綠佈局	politics
【律師說法】隊長妻原諒通姦刑法告不成	society
美商界樂減稅銀行、製藥等賺最大	business
暌違44年U19男足重返亞洲16強	sports
冬盟》中職不缺後援栽培本土先發為先	sports
呂彥青簽約阪神今甲子園辦入團	sports
Q3獲利大成長永豐餘、華紙吐怨氣	business
《本週熱點》修正「鳥籠公投」12日可望三讀	politics
勇士客場6連勝本世紀第4隊達成	sports
患心血管疾病暖腳再下水10分鐘為限	society
被爆喬慶富案高市海洋局長王端仁辭職	politics
中華奧會急改選正副主席續任4年	sports
關鍵設施有「駭」賴揆促強化資安	politics
「有逃亡之虞」彭愛佳求解除境管被駁回	politics
陽岱鋼返台亞冠賽帶頭衝	sports
弱勢盤整台幣貶值3.2分	business
綠能屋頂遴選業者盼降低門檻	business
歐洲央行︰全球金融市場面臨回檔	business
桌球國手選拔賽》3個願望1次滿足李昱諄「乒」到國手	sports
台北市長找無人綠營腦筋動到菊姊	politics
道長、民俗專家說法︰吉祥樹若枯死最好連根挖掉趨吉避凶	society
老綠男陳師孟：對蔡英文「維持現狀」慼心	politics
戕害青少年冰毒侵台年年增	society
黑豹旗》雙投完封高苑平鎮拚衛冕	sports
NBA》球星耶誕送暖豪哥「照」曬姪子	sports
美光招募千名人才強化台灣DRAM製造中心	business
大帝出手續命騎士4連勝	sports
吳志揚︰澳聯、沖繩若加盟特案處理	sports
「比特幣是黃金2.0」比特幣億萬富翁自估再漲20倍	business
中概股「紅黃藍」暴跌美投資人擬提告	business
昇陽大解僱國發基金注資列評估	business
學者︰優於實坪制房價更透明	business
鈴木一朗下一站回鍋水手？	sports
川普減稅效應博通總部遷回美國	business
財經觀測站》大媽打敗巴菲特	business
當沖降稅刺激交易櫃買4指標創新高	business
台銀「最強傭兵」賈西亞單週最佳	sports
都蘭派出所超夯露營點	society
當沖降稅財長：一定會延長	business
興櫃轉上市櫃股價重挫投資人罵作價	business
磊晶缺貨客戶要貨只能給一半	business
阿特斯搶種電大餅被指外皮中骨	business
台幣貶1.1分連兩天收貶	business
INFINITI高毛利裕日車Q3EPS估逾4元	business
中火室內煤倉工程流標台電：力拚首座2021年完工	business
台塑汽油元旦起漲3角	business
裝失能詐勞保、農保3年A逾千萬首腦收押	society
美庫存增本週汽油回跌1角	business
5天不給吃、輪流毆打女惡煞虐死友判刑22年	society
許銘文遭訴內政部︰大巨蛋性能審查有效	business
首勝＆首轟大谷盼同場達陣	sports
解決紛爭免打官司司院ADR機制上路	society
共軍頻擾台美國防部︰挺台抗拒脅迫	politics
健美協會傻眼逾3千筆報名竟同地址	sports
偷拍成性！遭竹科知名公司解僱又拍清大女廁	society
雄獅董座預期明年觀光景氣微成長	business
理光盃女子日巡賽》最棒一回合盧曉晴獨走今爭后	sports
美稅改挺綠色能源太陽能股應聲漲	business
防中資假扮外資金管會祭5招	business
慎防中國小動作	politics
慶富聯貸案踩雷8行庫已提存50億呆帳	politics
去年房屋移轉數贈與繼承共占24.8％	business
強盛靠建案賺飽飽股利受矚目	business
衰匪持槍行搶遇警大集結就逮	society
立委批中片面破壞兩岸協議	politics
慶富獵雷艦案雄檢首傳熊光華	politics
非現金支付買東西消費額較高	business
塞爾提克8連勝騎士又輸了	sports
匯盛備戰9個月首度參賽就奪冠	sports
帶頭砸藝品店張榮味前司機收押	society
4項太陽能模組材料免關稅	business
yes123調查年終獎金預估平均1.1個月	business
不知李明哲關在哪李凈瑜泣：連一封情書都寄不出去	politics
郵局廉能楷模A千萬竟要全民買單代賠？	society
冬盟週日冠軍戰想邀王建民開球	sports
鄭俊聲︰寧靜中的淘汰賽將出現	business
科技股獲利了結法人看好紡織4雄	business
威力彩頭獎連18摃	society
德最大風機廠在台設亞太總部	business
歐洲議會續挺台灣參與國際組織	politics
完美2017年詹詠然由衷感謝	sports
羅德小林雅英點出陳冠宇罩門	sports
差13天退休前警所長涉貪收押500萬退休金飛了	society
港都會女子公開賽》模擬最後回合陳宇茹抗壓躍領先	sports
台股11月交易量翻倍證交稅收創6年新高	business
大摩唱衰半導體台積重挫2.87％	business
41歲張泰山熱身賽2場敲5安	sports
SBL季前系列報導》3大主將轉隊台銀寄望狀元	sports
小額終老險最熱銷7個月銷售29萬件	business
別在我家前急救…居民趕救護員	society
相約復婚毒鴛鴦被抓吞毒獲救	society
富邦長春公開賽》日本偶像挺爸18洞走好走滿	sports
穩懋今年EPS估9元、全新2.2元	business
點名貼「別人老公好玩嗎」紙條誹謗判拘	society
美聯準會估升息一碼	business
業者︰房價更混亂民眾難適從	business
大谷肘傷！天使淡定「早知情」	sports
擠下「肯塔基雙塔」湯斯「雙十」之王	sports
悅康虧損7年洪水樹照挺陳俊榮	business
商店街增資4億年底完成	business
冬盟》中職遭韓職封鎖吞2連敗	sports
慶富喊告馮世寬霸氣回應「請便！請便！請便！」	politics
正值初選陳菊新書爆秘辛謝長廷：不能慢一下賣嗎	politics
中和大火／火場2層樓隔28房包租婆月賺17萬	society
獵雷艦案雄檢傳海軍司令黃曙光	politics
中信金被罰千萬惠譽：不影響信評	business
Q4傳統淡季衝擊晶電營收估季減一成	business
豪哥新夥伴歐卡佛轉籃網	sports
施力點如錯誤斧頭破窗恐反彈自傷	society
10月出口年增3％連13紅	business
比特幣飆天價英擬採實名制監管	business
厄文加班屠牛綠衫軍16連勝	sports
中國毛巾課徵反傾銷稅29.72%	business
「奧運人協會」成立最難加入的協會	sports
德國黃金大獎賽》台灣內戰白馭珀拍落學妹晉4	sports
資產品質提升中租前9月EPS6.17元	business
在台推案失利馮侖被逐出萬通	business
中信女子公開賽》1桿氣走盧曉晴徐薇淩封后	sports
裸綁關廁所用針刺大腿╱虐同居人女兒惡女被訴	society
國泰金前10月EPS4.07元	business
協會「直選」足協開第一槍？	sports
百貨4樓墜下...男卡1樓專櫃骨折	society
一滴血破10年懸案揪蓋布袋性侵狼	society
SBL》奈維爾救援失敗裕隆2連敗	sports
蘋果布局自駕車開發導航新技術	business
躲取締花招百出警預防犯罪更難了	society
命案車庫靈異熄燈凶嫌嚇跪	society
天堂Ｍ帶橘子登上百元散戶宜留意利多出盡	business
上半月放無薪假減3家增60人	business
避免主委鬧雙包辜嚴倬雲撤告	politics
戴資穎飛杜拜挑戰羽壇空前成就	sports
《醫師看法》管教改善便溺恐是家長藉口	society
AirPods供不應求燿華、華通進補	business
迎國際移民日蔡英文邀新移民聚餐	politics
伊藤園女子高球賽》強風打2博蒂姚宣榆升上並列第2	sports
新聞幕後》賴揆：痛苦會過去美麗會留下	business
球愈投愈黏投手喬手感	sports
幼兒DVD變A片驊興勝訴免賠壓片商	society
戴后拚年終賽第3冠戰情先「劇透」	sports
散裝航運明年可望走出泥淖	business
立委︰軍方、財部各行其是釀成獵雷艦風暴	politics
中梵進行「藝術外交」外交部︰充分掌握	politics
恐怖男曾嗆：我得不到別人也別想擁有	society
4單位平分查槍績效傳士林偵查隊要吞一半	society
打敗梁靖崑是養分彭王維終於當上國手	sports
大聯盟百大飛毛腿林子偉上榜	sports
鐵蓋颱風飛砸瑪莎拉蒂牙醫獲賠50萬	society
一週證券行情表、一週櫃檯行情表	business
三星傳擴產DRAM族群聞聲嚇傻	business
鋼鐵產能過剩論壇美暗批中國	business
征服過「4顆蛋」陳禹勳仍要喬手感	sports
開高走低快艇、黃蜂吞連敗	sports
醫師︰減重手術治療半年無法減重者	society
世界大賽》爛隊翻身太空人56年首冠	sports
獲利成長延續至明年力成、華東優於同業	business
香港羽球超級賽》小戴與辛度爭后複製去年戲碼	sports
在手訂單20億元由田明年營收估增4成	business
吳敦義後天訪菲視察黨務	politics
台北擊劍公開賽》高中生擊敗大學生陳宣妤登全國冠軍	sports
中影案判刑莊婉均報到發監	politics
王建民週日返台傳承「魔法棒球」	sports
華府觀察》美台談判雙邊貿易協定，要玩真的嗎？	business
顛覆國家罪名模糊美促中釋放李明哲	politics
南英OB賽》林哲瑄關門偷催球速「牛爸」一棒打穿	sports
「董娘」調教柯旻豪神進化	sports
立委提案修兩岸條例刪「國家統一前」字眼	politics
人妻被甩自殺小王不知已婚免賠	society
涉仲介軍人當共諜菸酒商起訴	politics
需銀彈救援？尹衍樑賣金雞	business
「年近花甲」林仲秋照樣蹲捕	sports
台彩威力盃》桃園8強輸了台東爭冠笑了	sports
冬盟》減少三振申皓瑋驗收成果	sports
愛國投資人接手獵雷艦？銀行團：關鍵在國防部態度	politics
SBL》200公分溫立煌瓊斯盃翻譯圓職籃夢	sports
想收回孫中山基金會國民黨派人接觸蔡正元	politics
WHotel大廳中國男遭圍毆	society
臻鼎訂單滿手Q4營收可望創新高	business
點擊人物》168公分無極限艾圖維拚雙料MVP	sports
黃國昌罷免案挺昌、罷昌街頭互尬	politics
正副主委遭撤職婦聯會︰政治追殺	politics
綠能饋線不足列台電績效考核	business
江辰晏大解放找到信心	sports
廂型車衝撞台糖小火車7車廂翻覆	society
展望2018選股將更困難	business
地方政府整合中南部意願高	business
竹科轉型以軟扶硬明年開跑	business
精材啃蘋果股價紅通通	business
柯P：不排斥加入政黨	politics
救命三分球魏少射殺墊底鷹	sports
早布局南向金寶、廣越笑收割	politics
老太太的復仇！紅包誘餌抓菜市場扒手	society
熊抱少女搓胸狼師喘氣：好大	society
中國駐美公使嗆美：美艦抵高雄共軍就武統台灣	politics
CPR斷線「魏少出任務」大三元拔「刺」	sports
漁船高雄外海起火船長父子獲救	society
中職球員今年沒人「想自由」	sports
日職央聯「中繼王」加薪463%	sports
總算跌了！下週油價估降3角	business
8K+5G攻醫療商機鴻海超級電腦亮相	business
4300封手寫信反三接站毀藻礁	business
中國人行︰防黑天鵝、灰犀牛夾攻	business
生母男友鐵棍虐打...4歲女童斷骨穿腿慘死	society
社團管理將鬆綁許可制改採登記制	politics
分享2女泡澡直播…男評論不宜仍被判拘役	society
西部老三今年「灰」常不一樣	sports
詐6千萬喊和解又說沒錢超跑女神挨轟想騙減刑	society
雙盜隨陣頭遶境警開槍突圍逮人	society
大聯盟獎揭曉！太空人掃6獎艾圖維公認最佳	sports
救200公斤男拆門搬運就醫	society
我贈多明尼加悍馬車助人道救援	politics
全球半導體設備銷售額明年可望續創新高	business
爆米花聯盟》世青冠軍進台電蔡智榆拚亞運國手	sports
HBL》死亡之組青年靠「78連線」過關	sports
一張機票破18年欠稅案國稅局追回千萬元	business
我有妳的性愛影片…渣男騙砲慘遭圍毆	society
籌資不易4家生技業下市、讓購	business
「牢恐坐不完」4男身綁3千萬元K毒闖關	society
TPGA理事長謝錦昇接任	sports
歐盟山寨黑名單中國名列首惡	business
精英獎預測鄭兆村呼聲高	sports
10月外銷訂單創單月新高	business
偷車一路換車牌狂刷車主信用卡	society
衛星導航變迷航女開車卡山溝	society
要替爸爸顧好媽媽9歲娃堅強得令人心疼	society
高中開始纏5年降轉世新追學妹	society
兆赫︰看好4K產品拉營收	business
週末都去弄頭髮人妻原來去偷人	society
賈吉、貝林傑全票當選新人王	sports
去年手骨折呂家弘奪金驚奇	sports
美聯準會副主席川普考慮安聯經濟顧問	business
觀綠柯整合國民黨不急	politics
司機打盹⋯公車撞毀橋墩號誌桿	society
出包護照55萬本外交部︰重印才付款	politics
全球生意做不完…卓永財飛行地球120圈	business
小一生撿到16.5萬招領失主：比中樂透還開心	society
台塑汽柴油明起漲1角	business
臉書嗆殺彰中人留言來自國外伺服器	society
丟了議員寶座…柯振杯終於想戒酒了	society
台多合破跨國詐騙3調查官功勞大	society
中國打壓無損台灣經濟我多項指標排亞太前段班	business
國家人權博物館明年5月掛牌	politics
歐日EPA敲定逾9成關稅取消	business
殷仔談投球失憶「不說」是下下策	sports
勞基法修法林美珠：會加強把關機制	business
中正大學眼鏡狼電擊勒頸夜襲女大生	society
泰山Q3擺脫虧損漳州廠是最大包袱	business
威力盃》李振綸制霸5局台東封王	sports
開性愛毒趴11愛滋男全不戴套	society
顛覆國家罪名模糊美促中釋放李明哲	politics
SBL》裕隆3月主題週汽、機車大方送	sports
藍擋10次共諜納外患罪草案終付委	politics
《謠言終結站》蔡政府新官職缺多了324個？人事總處︰只有95個	politics
立院決議︰黨產會與婦聯會簽約前須先報告	politics
合庫遭槍殺陽光男下月要當新郎官	society
估6年逾48億元小熊搶達比修	sports
薛哲連莊塞揚3度獲獎等當爸	sports
裸拍族攻陷新竹無視路人她照樣露光光	society
性交易糾紛不起訴反被揪出18年前性侵惡行	society
林志祥自請離隊下一步崇越?	sports
中職年終盤點誰是「薪」亮點?	sports
挑戰東奧半喜半憂台灣隊何處覓強投?	sports
邱議瑩出書分享抗癌「同班同學」賴揆讚俠女	politics
立委：有中將級以上人物意圖放水慶富	politics
國防部出手沒收慶富7.2億	politics
抬棺逼債只算妨害安寧檢不起訴	society
J聯盟25年讓日本小孩棄棒從足	sports
基本工資3萬經長︰中小企業較辛苦	business
《世新說法》陳生曾要求輔導承諾不再追求	society
醫師娘偷吃裝潢工內褲有異味洩姦情	society
翻修外牆未繫繩索男重摔4樓不治	society
林昀儒、蘇珮綾青奧「桌」到手	sports
毒品是萬國公罪跨中線照樣可抓	society
國台辦︰堅決懲治電信詐騙	politics
